code,file_path,category,severity,cwe,confidence,language,project,is_vulnerable,context,code_length,has_exec,has_sql,has_memcpy,has_password,has_verify_false,is_test_file,is_config_file,context_length,context_has_bounds_check,severity_encoded,lang_C/C++,lang_Go,lang_JavaScript,lang_Python,cat_Buffer Overflow,cat_Command Injection,cat_Hardcoded Credentials,cat_Information Disclosure,cat_Insecure Data Transmission,cat_Insecure RPC,cat_Integer Overflow,cat_Path Traversal,cat_Private Key Exposure,cat_Race Condition,cat_SQL Injection,cat_Unchecked Return Value,cat_Use After Free,cat_Weak Cryptography
"memcpy(key.bytes, str.data(), sizeof(key.bytes));",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"
  void string_to_key(::rct::key & key, const std::string & str){
    if (str.size() != sizeof(key.bytes)){",49,0,0,1,1,0,0,0,107,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(ki.data, buff, 32);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"        reinterpret_cast<const uint8_t *>(ack->key_image().data()),
        reinterpret_cast<char *>(buff), &ki_len);
",26,0,0,1,0,0,0,0,118,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(sig.c.data, buff + 32, 32);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"        reinterpret_cast<char *>(buff), &ki_len);

    CHECK_AND_ASSERT_THROW_MES(ki_len == 3*32, ""Invalid size"");",34,0,0,1,0,0,0,0,114,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(sig.r.data, buff + 64, 32);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"
    CHECK_AND_ASSERT_THROW_MES(ki_len == 3*32, ""Invalid size"");
    ::crypto::signature sig{};",34,0,0,1,0,0,0,0,95,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(spend.data, spend_key.data(), 32);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    ::crypto::public_key spend{}, view{};
    if (spend_key.size() != 32 || view_key.size() != 32){
      throw std::invalid_argument(""Public keys have invalid sizes"");",41,0,0,1,1,0,0,0,168,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(view.data, view_key.data(), 32);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    if (spend_key.size() != 32 || view_key.size() != 32){
      throw std::invalid_argument(""Public keys have invalid sizes"");
    }",39,0,0,1,1,0,0,0,132,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(buff + offset, spend_key->data, 32); offset += 32;",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"
  std::string hash_addr(const ::crypto::public_key * spend_key, const ::crypto::public_key * view_key, boost::optional<uint64_t> amount, boost::optional<bool> is_subaddr){
    char buff[64+8+1];",57,0,0,1,1,0,0,0,195,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(buff + offset, view_key->data, 32); offset += 32;",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"  std::string hash_addr(const ::crypto::public_key * spend_key, const ::crypto::public_key * view_key, boost::optional<uint64_t> amount, boost::optional<bool> is_subaddr){
    char buff[64+8+1];
    size_t offset = 0;",56,0,0,1,1,0,0,0,217,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(buff + offset, (uint8_t*) &(amount.get()), sizeof(amount.get())); offset += sizeof(amount.get());",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"
    memcpy(buff + offset, spend_key->data, 32); offset += 32;
    memcpy(buff + offset, view_key->data, 32); offset += 32;",104,0,0,1,0,0,0,0,123,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(res.data, hash, sizeof(hash));",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    }
    keccak_finish(&ctx, hash);
    keccak(hash, sizeof(hash), hash, sizeof(hash));",37,0,0,1,0,0,0,0,88,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(cmask.bytes, mask.data() + c * 32, 32);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    }

    m_ct.rsig_gamma.reserve(num_outputs());",46,0,0,1,0,0,0,0,50,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(ecdh.amount.bytes, ack->ecdh_info().data(), 8);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"      if (!cn_deserialize(ack->ecdh_info(), ecdh)){
        throw exc::ProtocolException(""Cannot deserialize ecdhtuple"");
      }",54,0,0,1,0,0,0,0,129,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(tx_keys[i].data, plaintext.get() + 32 * i, 32);",src/device_trezor/trezor/protocol.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    CHECK_AND_ASSERT_THROW_MES(keys_len % 32 == 0, ""Invalid size"");
    tx_keys.resize(keys_len / 32);
",54,0,0,1,1,0,0,0,103,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
", rpc_login({""rpc-login"", rpc_args::tr(""Specify username[:password] required for RPC server""), """", true})",src/rpc/rpc_args.cpp,Insecure RPC,HIGH,CWE-306,0.7,C/C++,Electroneum,1,"    }
  } // anonymous
",105,0,0,0,1,0,0,0,23,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"memcpy(&spent_key_image, &hash, sizeof(hash)); // a bit dodgy, should be other parse functions somewhere",src/rpc/core_rpc_server.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    {
      crypto::hash hash;
      crypto::key_image spent_key_image;",104,0,0,1,1,0,0,0,71,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
res.balance = m_core.get_balance(addr_info);,src/rpc/core_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"    {
      res.status = ""Failed: can't parse address from <etn_address> = "" + req.etn_address;
      return true;",44,0,0,0,0,0,0,0,114,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
res.privateKey = v[0];,src/rpc/core_rpc_server.cpp,Private Key Exposure,CRITICAL,CWE-798,0.6,C/C++,Electroneum,1,"      error_resp.code = CORE_RPC_ERROR_CODE_INTERNAL_ERROR;
      error_resp.message = ""Failed to generate ED25519-Donna keypair."";
      return false;",22,0,0,0,1,0,0,0,151,0,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"memcpy(&unwrap(unwrap(key)), pwd_hash.data(), sizeof(key));",src/crypto/chacha.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    static_assert(sizeof(chacha_key) <= sizeof(hash), ""Size of hash must be at least that of chacha_key"");
    epee::mlocked<tools::scrubbed_arr<char, HASH_SIZE>> pwd_hash;
    crypto::cn_slow_hash(data, size, pwd_hash.data(), 0/*variant*/, 0/*prehashed*/, 0/*height*/);",59,0,0,1,1,0,0,0,270,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(&unwrap(unwrap(key)), pwd_hash.data(), sizeof(key));",src/crypto/chacha.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    static_assert(sizeof(chacha_key) <= sizeof(hash), ""Size of hash must be at least that of chacha_key"");
    epee::mlocked<tools::scrubbed_arr<char, HASH_SIZE>> pwd_hash;
    crypto::cn_slow_hash(data, size, pwd_hash.data(), 0/*variant*/, 1/*prehashed*/, 0/*height*/);",59,0,0,1,1,0,0,0,270,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
#define V4_EXEC(i) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"	enum
	{
		REG_BITS = sizeof(v4_reg) * 8,",20,1,0,0,0,0,0,0,41,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 0) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"			break; \
		} \
	}",16,1,0,0,0,0,0,0,20,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 1) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"		} \
	}
",16,1,0,0,0,0,0,0,9,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 2) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"	}

#define V4_EXEC_10(j) \",16,1,0,0,0,0,0,0,27,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 3) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"
#define V4_EXEC_10(j) \
	V4_EXEC(j + 0) \",16,1,0,0,0,0,0,0,42,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 4) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"#define V4_EXEC_10(j) \
	V4_EXEC(j + 0) \
	V4_EXEC(j + 1) \",16,1,0,0,0,0,0,0,59,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 5) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"	V4_EXEC(j + 0) \
	V4_EXEC(j + 1) \
	V4_EXEC(j + 2) \",16,1,0,0,0,0,0,0,53,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 6) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"	V4_EXEC(j + 1) \
	V4_EXEC(j + 2) \
	V4_EXEC(j + 3) \",16,1,0,0,0,0,0,0,53,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 7) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"	V4_EXEC(j + 2) \
	V4_EXEC(j + 3) \
	V4_EXEC(j + 4) \",16,1,0,0,0,0,0,0,53,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 8) \,src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"	V4_EXEC(j + 3) \
	V4_EXEC(j + 4) \
	V4_EXEC(j + 5) \",16,1,0,0,0,0,0,0,53,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
V4_EXEC(j + 9),src/crypto/variant4_random_math.h,Command Injection,CRITICAL,CWE-78,0.9,C/C++,Electroneum,1,"	V4_EXEC(j + 4) \
	V4_EXEC(j + 5) \
	V4_EXEC(j + 6) \",14,1,0,0,0,0,0,0,53,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(data, &tmp, sizeof(uint64_t));",src/crypto/variant4_random_math.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"	const int op_ALUs[V4_INSTRUCTION_COUNT] = { ALU_COUNT_MUL, ALU_COUNT, ALU_COUNT, ALU_COUNT, ALU_COUNT, ALU_COUNT };

	int8_t data[32];",37,0,0,1,0,0,0,0,135,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(&t, data + data_index, sizeof(uint32_t));",src/crypto/variant4_random_math.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"					alu_busy[next_latency - op_latency[opcode] + 1][alu_index] = true;

					// ADD instruction requires 4 more random bytes for 32-bit constant ""C"" in ""a = a + b + C""",48,0,0,1,0,0,0,0,168,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"#define Skein_Put64_LSB_First(dst08,src64,bCnt) memcpy(dst08,src64,bCnt)",src/crypto/skein_port.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"#define SKEIN_NEED_SWAP   (1)
#elif PLATFORM_BYTE_ORDER == IS_LITTLE_ENDIAN
    /* here for x86 and x86-64 CPUs (and other detected little-endian CPUs) */",72,0,0,1,0,0,0,0,154,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"#define Skein_Get64_LSB_First(dst64,src08,wCnt) memcpy(dst64,src08,8*(wCnt))",src/crypto/skein_port.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"#elif PLATFORM_BYTE_ORDER == IS_LITTLE_ENDIAN
    /* here for x86 and x86-64 CPUs (and other detected little-endian CPUs) */
#define SKEIN_NEED_SWAP   (0)",76,0,0,1,0,0,0,0,154,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"typename std::enable_if<std::is_pod<T>::value, T>::type rand() {",src/crypto/crypto.h,Weak Cryptography,CRITICAL,CWE-327,0.9,C/C++,Electroneum,1,"  }

  /* Generate a value filled with random bytes.",64,0,0,0,0,0,0,0,52,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OAES_API OAES_RET oaes_sprintf(,src/crypto/oaes_lib.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"// set m == NULL to get the required m_len
OAES_API OAES_RET oaes_decrypt( OAES_CTX * ctx,
		const uint8_t * c, size_t c_len, uint8_t * m, size_t * m_len );",31,0,0,1,0,0,0,0,156,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"inline void identity(key &Id) { memcpy(&Id, &I, 32); }",src/ringct/rctOps.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    //Creates a zero scalar
    inline key zero() { return Z; }
    inline void zero(key &z) { memset(&z, 0, 32); }",54,0,0,1,1,0,0,0,115,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"inline void copy(key &AA, const key &A) { memcpy(&AA, &A, 32); }",src/ringct/rctOps.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    inline void identity(key &Id) { memcpy(&Id, &I, 32); }
    //Creates a key equal to the curve order
    inline key curveOrder() { return L; }",64,0,0,1,1,0,0,0,145,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"inline key copy(const key & A) { key AA; memcpy(&AA, &A, 32); return AA; }",src/ringct/rctOps.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    //Creates a key equal to the curve order
    inline key curveOrder() { return L; }
    inline void curveOrder(key &l) { l = L; }",74,0,0,1,1,0,0,0,132,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"std::memcpy(std::addressof(out), key.data(), sizeof(out));",src/lmdb/key_stream.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"        //! \pre `!is_end()` \return Current key
        K get_key() const noexcept
        {",58,0,0,1,1,0,0,0,93,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"std::memcpy(std::addressof(value), values.data() + uoffset, sizeof(value));",src/lmdb/value_stream.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"            static_assert(sizeof(G) + uoffset <= sizeof(U), ""bad field and/or offset"");
            assert(sizeof(G) + uoffset <= values.size());
            assert(!is_end());",75,0,0,1,0,0,0,0,176,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"std::memcpy(std::addressof(left_val), static_cast<char*>(left->mv_data) + offset, sizeof(T));",src/lmdb/util.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"            return -1;
        }
",93,0,0,1,0,0,0,0,33,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"std::memcpy(std::addressof(right_val), static_cast<char*>(right->mv_data) + offset, sizeof(T));",src/lmdb/util.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"        }

        T left_val;",95,0,0,1,0,0,0,0,30,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"std::memcpy(std::addressof(out), static_cast<char*>(value.mv_data) + offset, sizeof(out));",src/lmdb/table.h,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"
            if (value.mv_size != sizeof(U))
                return {lmdb::error(MDB_BAD_VALSIZE)};",90,0,0,1,0,0,0,0,99,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
new (std::addressof(storage_)) T{std::forward<U>(value)};,src/common/expect.h,Unchecked Return Value,MEDIUM,CWE-252,0.7,C/C++,Electroneum,1,"    }

    template<typename U>",57,0,0,0,0,0,0,0,31,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
virtual std::string secretViewKey() const = 0;,src/wallet/api/wallet2_api.h,Private Key Exposure,CRITICAL,CWE-798,0.7,C/C++,Electroneum,1,"
   /*!
    * \brief secretViewKey     - returns secret view key",46,0,0,0,1,0,0,0,64,0,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
virtual std::string secretSpendKey() const = 0;,src/wallet/api/wallet2_api.h,Private Key Exposure,CRITICAL,CWE-798,0.7,C/C++,Electroneum,1,"
   /*!
    * \brief secretSpendKey    - returns secret spend key",47,0,0,0,1,0,0,0,65,0,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
