id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,line_count,function_count,external_calls,require_statements,has_payable,has_external,uses_msg_sender,uses_block_timestamp,code_length
sc_access_control_236,access_control,High,Uniswap,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",182657.92,High access_control in Uniswap DEX,8,2,1,0,1,1,1,0,174
sc_access_control_237,access_control,High,Curve,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",186062.89,High access_control in Curve Vault,8,2,1,0,1,1,1,0,174
sc_access_control_238,access_control,High,Uniswap,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",157333.68,High access_control in Uniswap DEX,8,2,1,0,1,1,1,0,174
sc_access_control_239,access_control,High,SushiSwap,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",186656.92,High access_control in SushiSwap DEX,8,2,1,0,1,1,1,0,174
sc_access_control_240,access_control,High,SushiSwap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",74770.33,High access_control in SushiSwap ERC20,8,2,1,0,1,1,1,0,174
sc_access_control_241,access_control,High,Aave,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",161031.28,High access_control in Aave Governor,8,2,1,0,1,1,1,0,174
sc_access_control_242,access_control,High,Aave,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",134649.83,High access_control in Aave Governor,8,2,1,0,1,1,1,0,174
sc_access_control_243,access_control,High,MakerDAO,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",141173.82,High access_control in MakerDAO Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_244,access_control,High,Curve,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",92811.03,High access_control in Curve Vault,8,2,1,0,1,1,1,0,174
sc_access_control_245,access_control,High,Uniswap,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",159636.54,High access_control in Uniswap Governor,8,2,1,0,1,1,1,0,174
sc_access_control_246,access_control,High,Compound,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",51670.84,High access_control in Compound Vault,8,2,1,0,1,1,1,0,174
sc_access_control_247,access_control,High,MakerDAO,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",110698.67,High access_control in MakerDAO DEX,8,2,1,0,1,1,1,0,174
sc_access_control_248,access_control,High,Aave,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",117304.08,High access_control in Aave Governor,8,2,1,0,1,1,1,0,174
sc_access_control_249,access_control,High,Aave,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",199873.03,High access_control in Aave Governor,8,2,1,0,1,1,1,0,174
sc_access_control_250,access_control,High,Aave,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",59830.88,High access_control in Aave Vault,8,2,1,0,1,1,1,0,174
sc_access_control_251,access_control,High,MakerDAO,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",52059.69,High access_control in MakerDAO DEX,8,2,1,0,1,1,1,0,174
sc_access_control_252,access_control,High,Uniswap,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",138307.6,High access_control in Uniswap Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_253,access_control,High,Compound,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",156375.95,High access_control in Compound Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_254,access_control,High,Aave,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",157217.9,High access_control in Aave Vault,8,2,1,0,1,1,1,0,174
sc_access_control_255,access_control,High,Aave,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",185822.16,High access_control in Aave Vault,8,2,1,0,1,1,1,0,174
sc_access_control_256,access_control,High,SushiSwap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",160028.0,High access_control in SushiSwap ERC20,8,2,1,0,1,1,1,0,174
sc_access_control_257,access_control,High,Compound,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",181329.08,High access_control in Compound Governor,8,2,1,0,1,1,1,0,174
sc_access_control_258,access_control,High,SushiSwap,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",54138.74,High access_control in SushiSwap Governor,8,2,1,0,1,1,1,0,174
sc_access_control_259,access_control,High,Curve,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",146316.37,High access_control in Curve Vault,8,2,1,0,1,1,1,0,174
sc_access_control_260,access_control,High,Curve,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",181639.41,High access_control in Curve Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_261,access_control,High,Curve,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",60507.52,High access_control in Curve Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_262,access_control,High,SushiSwap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",169787.16,High access_control in SushiSwap ERC20,8,2,1,0,1,1,1,0,174
sc_access_control_263,access_control,High,Compound,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",183509.22,High access_control in Compound Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_264,access_control,High,SushiSwap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",110513.26,High access_control in SushiSwap ERC20,8,2,1,0,1,1,1,0,174
sc_access_control_265,access_control,High,SushiSwap,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",155966.95,High access_control in SushiSwap DEX,8,2,1,0,1,1,1,0,174
sc_access_control_266,access_control,High,Uniswap,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",125442.33,High access_control in Uniswap Governor,8,2,1,0,1,1,1,0,174
sc_access_control_267,access_control,High,SushiSwap,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",171112.5,High access_control in SushiSwap ERC20,8,2,1,0,1,1,1,0,174
sc_access_control_268,access_control,High,Compound,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",71872.19,High access_control in Compound Governor,8,2,1,0,1,1,1,0,174
sc_access_control_269,access_control,High,SushiSwap,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",115947.64,High access_control in SushiSwap Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_270,access_control,High,MakerDAO,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",164889.15,High access_control in MakerDAO Governor,8,2,1,0,1,1,1,0,174
sc_access_control_271,access_control,High,Curve,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",186330.45,High access_control in Curve Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_272,access_control,High,Compound,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",143004.24,High access_control in Compound Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_273,access_control,High,Curve,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",82205.67,High access_control in Curve DEX,8,2,1,0,1,1,1,0,174
sc_access_control_274,access_control,High,Curve,DEX,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",189088.25,High access_control in Curve DEX,8,2,1,0,1,1,1,0,174
sc_access_control_275,access_control,High,Aave,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",67269.81,High access_control in Aave Proxy,8,2,1,0,1,1,1,0,174
sc_access_control_276,access_control,High,Uniswap,Governor,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",187786.66,High access_control in Uniswap Governor,8,2,1,0,1,1,1,0,174
sc_access_control_277,access_control,High,MakerDAO,ERC20,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",83993.54,High access_control in MakerDAO ERC20,8,2,1,0,1,1,1,0,174
sc_access_control_278,access_control,High,Curve,Vault,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",135534.83,High access_control in Curve Vault,8,2,1,0,1,1,1,0,174
sc_access_control_279,access_control,High,Compound,Proxy,"
function changeOwner(address newOwner) external {
    owner = newOwner;
}

function emergencyWithdraw() external {
    payable(msg.sender).transfer(address(this).balance);
}",143728.33,High access_control in Compound Proxy,8,2,1,0,1,1,1,0,174
